127.0.0.1 - - [14/Dec/2015:10:20:16 +0800] "GET /assets/3f8ec639/logo.png HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:20:16 +0800] "GET /debug/default/toolbar?tag=566e275f318e0 HTTP/1.1" 200 19394
127.0.0.1 - - [14/Dec/2015:10:20:21 +0800] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [14/Dec/2015:10:20:21 +0800] "GET /site/login HTTP/1.1" 200 4671
127.0.0.1 - - [14/Dec/2015:10:20:22 +0800] "GET /css/site.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:20:22 +0800] "GET /assets/fc1cb3d0/yii.validation.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:20:22 +0800] "GET /assets/fc1cb3d0/yii.activeForm.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:20:22 +0800] "GET /debug/default/toolbar?tag=566e2765cb74c HTTP/1.1" 200 19380
127.0.0.1 - - [14/Dec/2015:10:20:55 +0800] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [14/Dec/2015:10:20:55 +0800] "GET /site/login HTTP/1.1" 200 4671
127.0.0.1 - - [14/Dec/2015:10:20:55 +0800] "GET /debug/default/toolbar?tag=566e2787275ee HTTP/1.1" 200 19378
127.0.0.1 - - [14/Dec/2015:10:21:03 +0800] "POST /site/login HTTP/1.1" 500 117813
127.0.0.1 - - [14/Dec/2015:10:21:05 +0800] "GET /debug/default/toolbar?tag=566e278f57d33 HTTP/1.1" 200 19459
127.0.0.1 - - [14/Dec/2015:10:21:27 +0800] "POST /site/login HTTP/1.1" 200 4740
127.0.0.1 - - [14/Dec/2015:10:21:33 +0800] "GET /assets/8bb60d5/css/bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:21:33 +0800] "GET /assets/fc1cb3d0/yii.validation.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:21:33 +0800] "GET /assets/fc1cb3d0/yii.activeForm.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:21:33 +0800] "GET /css/site.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:21:33 +0800] "GET /assets/8bb60d5/js/bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:21:33 +0800] "GET /assets/d5cab628/toolbar.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:21:33 +0800] "GET /assets/d5cab628/toolbar.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:21:33 +0800] "GET /assets/27eb7c0/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:21:33 +0800] "GET /assets/fc1cb3d0/yii.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:10:21:33 +0800] "GET /debug/default/toolbar?tag=566e27a7e0a48 HTTP/1.1" 200 19638
127.0.0.1 - - [14/Dec/2015:10:21:40 +0800] "POST /site/login HTTP/1.1" 200 4741
127.0.0.1 - - [14/Dec/2015:10:21:40 +0800] "GET /debug/default/toolbar?tag=566e27b46aa73 HTTP/1.1" 200 19630
127.0.0.1 - - [14/Dec/2015:10:38:38 +0800] "POST /site/login HTTP/1.1" 200 4741
127.0.0.1 - - [14/Dec/2015:10:38:38 +0800] "GET /debug/default/toolbar?tag=566e2bae2a407 HTTP/1.1" 200 19630
127.0.0.1 - - [14/Dec/2015:10:38:43 +0800] "POST /site/login HTTP/1.1" 200 4741
127.0.0.1 - - [14/Dec/2015:10:38:44 +0800] "GET /debug/default/toolbar?tag=566e2bb403c25 HTTP/1.1" 200 19630
127.0.0.1 - - [14/Dec/2015:10:38:47 +0800] "POST /site/login HTTP/1.1" 200 4741
127.0.0.1 - - [14/Dec/2015:10:38:47 +0800] "GET /debug/default/toolbar?tag=566e2bb743097 HTTP/1.1" 200 19630
127.0.0.1 - - [14/Dec/2015:11:22:37 +0800] "GET / HTTP/1.1" 302 -
127.0.0.1 - - [14/Dec/2015:11:22:37 +0800] "GET /site/login HTTP/1.1" 200 4671
127.0.0.1 - - [14/Dec/2015:11:22:37 +0800] "GET /debug/default/toolbar?tag=566e35fd5c889 HTTP/1.1" 200 19378
127.0.0.1 - - [14/Dec/2015:11:22:54 +0800] "POST /site/login HTTP/1.1" 200 4741
127.0.0.1 - - [14/Dec/2015:11:22:54 +0800] "GET /debug/default/toolbar?tag=566e360e40efe HTTP/1.1" 200 19630
127.0.0.1 - - [14/Dec/2015:14:01:27 +0800] "POST /site/login HTTP/1.1" 302 -
127.0.0.1 - - [14/Dec/2015:14:01:28 +0800] "GET / HTTP/1.1" 200 4161
127.0.0.1 - - [14/Dec/2015:14:01:28 +0800] "GET /debug/default/toolbar?tag=566e5b3886515 HTTP/1.1" 200 19630
127.0.0.1 - - [14/Dec/2015:15:19:25 +0800] "GET /site/index HTTP/1.1" 200 4161
127.0.0.1 - - [14/Dec/2015:15:19:25 +0800] "GET /debug/default/toolbar?tag=566e6d7d55daf HTTP/1.1" 200 19630
127.0.0.1 - - [14/Dec/2015:15:19:28 +0800] "GET / HTTP/1.1" 200 4161
127.0.0.1 - - [14/Dec/2015:15:19:28 +0800] "GET /debug/default/toolbar?tag=566e6d8033f5b HTTP/1.1" 200 19630
127.0.0.1 - - [14/Dec/2015:15:19:29 +0800] "GET / HTTP/1.1" 200 4161
127.0.0.1 - - [14/Dec/2015:15:19:29 +0800] "GET /assets/8bb60d5/css/bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:29 +0800] "GET /css/site.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:29 +0800] "GET /assets/d5cab628/toolbar.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:29 +0800] "GET /assets/27eb7c0/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:29 +0800] "GET /assets/fc1cb3d0/yii.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:29 +0800] "GET /assets/8bb60d5/js/bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:29 +0800] "GET /assets/d5cab628/toolbar.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:29 +0800] "GET /debug/default/toolbar?tag=566e6d8122268 HTTP/1.1" 200 19630
127.0.0.1 - - [14/Dec/2015:15:19:30 +0800] "GET / HTTP/1.1" 200 4161
127.0.0.1 - - [14/Dec/2015:15:19:30 +0800] "GET /assets/8bb60d5/css/bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:30 +0800] "GET /css/site.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:30 +0800] "GET /assets/d5cab628/toolbar.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:30 +0800] "GET /assets/27eb7c0/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:30 +0800] "GET /assets/fc1cb3d0/yii.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:30 +0800] "GET /assets/8bb60d5/js/bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:30 +0800] "GET /assets/d5cab628/toolbar.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:30 +0800] "GET /debug/default/toolbar?tag=566e6d820b754 HTTP/1.1" 200 19630
127.0.0.1 - - [14/Dec/2015:15:19:37 +0800] "GET / HTTP/1.1" 200 4161
127.0.0.1 - - [14/Dec/2015:15:19:37 +0800] "GET /assets/8bb60d5/css/bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:37 +0800] "GET /css/site.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:37 +0800] "GET /assets/d5cab628/toolbar.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:37 +0800] "GET /assets/27eb7c0/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:37 +0800] "GET /assets/fc1cb3d0/yii.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:37 +0800] "GET /assets/8bb60d5/js/bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:37 +0800] "GET /assets/d5cab628/toolbar.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:19:37 +0800] "GET /debug/default/toolbar?tag=566e6d89a9861 HTTP/1.1" 200 19630
127.0.0.1 - - [14/Dec/2015:15:20:53 +0800] "GET / HTTP/1.1" 200 4161
127.0.0.1 - - [14/Dec/2015:15:20:53 +0800] "GET /assets/8bb60d5/css/bootstrap.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:20:53 +0800] "GET /css/site.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:20:53 +0800] "GET /assets/d5cab628/toolbar.css HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:20:53 +0800] "GET /assets/27eb7c0/jquery.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:20:53 +0800] "GET /assets/fc1cb3d0/yii.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:20:53 +0800] "GET /assets/8bb60d5/js/bootstrap.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:20:53 +0800] "GET /assets/d5cab628/toolbar.js HTTP/1.1" 304 -
127.0.0.1 - - [14/Dec/2015:15:20:53 +0800] "GET /debug/default/toolbar?tag=566e6dd51db53 HTTP/1.1" 200 19630
127.0.0.1 - - [15/Dec/2015:09:37:43 +0800] "GET /favicon.ico HTTP/1.1" 304 -
127.0.0.1 - - [15/Dec/2015:09:39:21 +0800] "GET / HTTP/1.1" 500 117885
